src_ip,dst_ip,protocol,is_anomaly
192.168.1.5,34.36.57.103,17,0
192.168.1.5,34.36.57.103,17,0
192.168.1.5,34.36.57.103,17,0
192.168.1.5,34.36.57.103,17,0
192.168.1.5,34.36.57.103,17,0
192.168.1.5,34.36.57.103,17,0
34.36.57.103,192.168.1.5,17,0
34.36.57.103,192.168.1.5,17,0
34.36.57.103,192.168.1.5,17,0
192.168.1.5,34.36.57.103,17,0
34.36.57.103,192.168.1.5,6,0
192.168.1.5,34.36.57.103,6,0
192.168.1.5,34.36.57.103,6,0
34.36.57.103,192.168.1.5,17,0
192.168.1.5,34.36.57.103,17,0
34.36.57.103,192.168.1.5,6,0
34.36.57.103,192.168.1.5,6,0
192.168.1.5,34.36.57.103,6,0
34.36.57.103,192.168.1.5,17,0
192.168.1.5,34.36.57.103,17,0
34.237.73.95,192.168.1.5,6,0
34.237.73.95,192.168.1.5,6,0
34.36.57.103,192.168.1.5,17,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,35.223.238.178,6,0
34.237.73.95,192.168.1.5,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,34.237.73.95,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
34.237.73.95,192.168.1.5,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,224.0.0.251,17,0
192.168.1.5,224.0.0.251,17,0
140.82.112.21,192.168.1.5,6,0
140.82.112.21,192.168.1.5,6,0
140.82.112.21,192.168.1.5,6,0
192.168.1.5,140.82.112.21,6,0
192.168.1.5,140.82.112.21,6,0
192.168.1.5,140.82.112.21,6,0
192.168.1.5,140.82.112.21,6,0
192.168.1.5,34.36.57.103,6,0
34.36.57.103,192.168.1.5,6,0
192.168.1.5,34.36.57.103,6,0
140.82.112.21,192.168.1.5,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,239.255.255.250,17,0
192.168.1.5,239.255.255.250,17,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,3.233.158.24,6,0
192.168.1.5,3.233.158.24,6,0
3.233.158.24,192.168.1.5,6,0
192.168.1.5,3.233.158.24,6,0
192.168.1.5,192.34.20.166,6,0
3.233.158.24,192.168.1.5,6,0
192.168.1.5,3.233.158.24,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.2,224.0.0.251,17,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,192.168.1.2,17,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
192.168.1.5,8.8.8.8,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
8.8.8.8,192.168.1.5,17,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.2,224.0.0.251,17,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,192.168.1.255,17,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.1,192.168.1.255,17,0
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
192.168.1.5,17.242.13.5,6,1
17.242.13.5,192.168.1.5,6,1
17.242.13.5,192.168.1.5,6,1
140.82.112.25,192.168.1.5,6,1
192.168.1.5,140.82.112.25,6,1
192.168.1.5,140.82.112.25,6,1
140.82.112.25,192.168.1.5,6,1
192.168.1.5,34.158.255.62,6,1
192.168.1.5,8.8.8.8,17,1
192.168.1.5,8.8.8.8,17,1
192.168.1.5,8.8.8.8,17,1
8.8.8.8,192.168.1.5,17,1
8.8.8.8,192.168.1.5,17,1
8.8.8.8,192.168.1.5,17,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,54.186.23.98,6,1
192.168.1.5,54.186.23.98,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.2,224.0.0.251,17,1
34.158.255.62,192.168.1.5,6,1
192.168.1.5,34.158.255.62,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
54.186.23.98,192.168.1.5,6,1
192.168.1.5,54.186.23.98,6,1
54.186.23.98,192.168.1.5,6,1
192.168.1.5,54.186.23.98,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,40.79.173.40,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,35.186.224.45,6,1
35.186.224.45,192.168.1.5,6,1
40.79.173.40,192.168.1.5,6,1
35.186.224.45,192.168.1.5,6,1
192.168.1.5,35.186.224.45,6,1
192.168.1.5,35.174.127.31,6,1
35.174.127.31,192.168.1.5,6,1
192.168.1.5,35.174.127.31,6,1
192.168.1.5,35.223.238.178,6,1
192.168.1.5,35.223.238.178,6,1
35.223.238.178,192.168.1.5,6,1
35.223.238.178,192.168.1.5,6,1
192.168.1.5,35.223.238.178,6,1
35.223.238.178,192.168.1.5,6,1
140.82.112.21,192.168.1.5,6,1
140.82.112.21,192.168.1.5,6,1
140.82.112.21,192.168.1.5,6,1
192.168.1.5,140.82.112.21,6,1
192.168.1.5,140.82.112.21,6,1
192.168.1.5,140.82.112.21,6,1
192.168.1.5,140.82.112.21,6,1
140.82.112.21,192.168.1.5,6,1
140.82.112.21,192.168.1.5,6,1
192.168.1.5,34.237.73.95,6,1
34.237.73.95,192.168.1.5,6,1
192.168.1.5,34.237.73.95,6,1
192.168.1.1,192.168.1.255,17,1
192.168.1.5,34.237.73.95,6,1
192.168.1.5,40.79.173.40,6,1
34.237.73.95,192.168.1.5,6,1
192.168.1.5,34.237.73.95,6,1
40.79.173.40,192.168.1.5,6,1
192.168.1.5,40.79.173.40,6,1
192.168.1.5,18.66.78.23,6,1
18.66.78.23,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
18.66.78.23,192.168.1.5,6,1
192.168.1.5,18.66.78.23,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.34.20.166,192.168.1.5,6,1
192.168.1.5,192.34.20.166,6,1
192.168.1.5,91.108.56.149,6,1
91.108.56.149,192.168.1.5,6,1
91.108.56.149,192.168.1.5,6,1
192.168.1.5,91.108.56.149,6,1
91.108.56.149,192.168.1.5,6,1
192.168.1.5,91.108.56.149,6,1
192.168.1.5,91.108.56.149,6,1
91.108.56.149,192.168.1.5,6,1
192.168.1.5,91.108.56.149,6,1
91.108.56.149,192.168.1.5,6,1
192.168.1.5,91.108.56.149,6,1
192.168.1.2,224.0.0.251,17,1
192.168.1.5,35.223.238.178,6,1
35.223.238.178,192.168.1.5,6,1
192.168.1.5,35.223.238.178,6,1
35.223.238.178,192.168.1.5,6,1
192.168.1.5,35.223.238.178,6,1
35.223.238.178,192.168.1.5,6,1
192.168.1.5,18.66.78.23,6,1
18.66.78.23,192.168.1.5,6,1
18.66.78.23,192.168.1.5,6,1
192.168.1.5,18.66.78.23,6,1
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
54.186.23.98,192.168.1.5,6,0
192.168.1.5,54.186.23.98,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,40.79.173.40,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,35.174.127.31,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
35.174.127.31,192.168.1.5,6,0
192.168.1.5,35.174.127.31,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,40.79.173.40,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,40.79.173.40,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
40.79.173.40,192.168.1.5,6,0
192.168.1.5,40.79.173.40,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,192.34.20.166,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,192.168.1.255,17,0
35.223.238.178,192.168.1.5,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.5,35.174.127.31,6,0
192.168.1.5,35.223.238.178,6,0
192.168.1.5,35.186.224.45,6,0
35.186.224.45,192.168.1.5,6,0
35.186.224.45,192.168.1.5,6,0
192.168.1.5,35.186.224.45,6,0
192.168.1.5,35.223.238.178,6,0
35.223.238.178,192.168.1.5,6,0
35.174.127.31,192.168.1.5,6,0
192.168.1.5,35.174.127.31,6,0
35.223.238.178,192.168.1.5,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.1,192.168.1.255,17,0
192.168.1.5,192.168.1.2,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.2,224.0.0.251,17,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,192.34.20.166,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.168.1.5,192.34.20.166,6,0
34.237.73.95,192.168.1.5,6,0
192.168.1.5,34.237.73.95,6,0
192.34.20.166,192.168.1.5,6,0
192.168.1.5,18.66.78.23,6,0
18.66.78.23,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.2,192.168.1.5,6,0
192.168.1.5,192.168.1.2,6,0
192.168.1.5,91.108.56.149,6,0
